FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
56,0,0,33.62,42.74,32.73,36.36,39.29,36.94,46.36,40.00,41.12,64.60,1420,1420,1420,1420,1670,1670,1670,1747,55.80,40.00,-1,52,35.50,720,3.354
56,0,0,33.62,41.05,35.87,33.33,30.00,33.72,44.71,42.53,44.44,66.28,1420,1420,1420,1420,1670,1670,1670,1747,55.80,40.00,-1,52,35.50,692,3.354
57,0,0,33.61,51.05,47.86,45.95,49.07,41.28,49.11,46.90,44.25,81.58,1420,1420,1420,1420,1670,1670,1670,1747,56.60,38.00,-1,52,35.50,692,3.354
57,0,0,33.61,48.63,36.36,39.76,43.82,42.70,46.51,45.56,43.37,90.80,1420,1420,1420,1420,1670,1670,1670,1747,56.20,49.00,-1,52,35.50,692,3.354
59,0,0,16.93,51.16,41.59,51.30,45.13,46.43,41.38,43.36,50.00,89.47,1420,1420,1420,1420,1670,1670,1670,1747,56.60,50.00,-1,52,35.50,741,3.354
59,0,0,16.93,56.40,46.07,48.31,47.73,42.86,60.24,60.00,62.50,87.06,1420,1420,1420,1420,1766,1766,1766,1747,58.90,52.00,-1,52,35.50,741,3.354
58,0,0,33.59,50.11,38.46,42.61,42.48,42.74,56.52,50.00,49.56,78.07,1420,1420,1420,1420,1670,1670,1670,1747,57.00,46.00,-1,52,35.50,741,3.354
58,0,0,33.59,46.21,36.47,34.62,39.51,40.91,59.76,52.38,53.09,55.42,1420,1420,1420,1420,1670,1670,1670,844,55.40,51.00,-1,52,35.50,749,3.354
60,0,0,16.98,50.50,37.61,44.35,43.48,41.38,53.98,55.65,50.45,76.36,1420,1420,1420,1420,1670,1670,1670,1747,57.00,54.00,-1,52,35.50,749,3.354
60,0,0,16.98,49.78,39.77,37.50,41.67,37.50,52.38,51.16,50.59,84.88,1420,1420,1420,1420,1766,1766,1766,1747,57.00,54.00,-1,52,35.50,749,3.354
59,0,0,16.92,52.52,41.18,41.28,46.55,42.73,64.04,65.52,62.61,57.02,1420,1420,1420,1420,1766,1766,1766,1747,58.90,55.00,-1,52,35.50,769,3.354
59,0,0,16.92,61.40,57.47,55.95,55.81,59.77,69.88,71.95,63.10,58.62,1420,1420,1420,1420,1670,1670,1670,1747,57.70,55.00,-1,52,35.50,769,3.435
59,0,0,33.59,57.13,47.86,48.70,45.87,66.07,70.54,60.55,61.40,56.25,1420,1420,1420,1420,1766,1766,1766,844,57.40,53.00,-1,52,35.50,769,3.435
59,0,0,33.59,50.14,40.00,39.08,46.67,41.38,56.18,49.44,49.40,78.57,1420,1420,1420,1420,1670,1670,1670,1747,57.00,55.00,-1,52,35.50,759,3.435
59,0,0,16.91,50.66,42.37,45.30,46.09,42.37,48.70,45.05,48.28,90.18,1420,1420,1420,1420,1670,1670,1670,1747,57.00,55.00,-1,52,35.50,759,3.435
59,0,0,16.91,52.73,37.80,46.07,47.19,42.35,54.55,50.00,52.81,90.48,1420,1420,1420,1420,1670,1670,1670,1747,57.00,55.00,-1,52,35.50,759,3.435
58,0,0,33.79,52.63,42.34,45.95,53.04,46.90,50.91,46.90,47.66,86.84,1420,1420,1420,1420,1766,1766,1766,1747,57.00,51.00,-1,52,35.50,760,3.435
58,0,0,33.79,50.99,38.37,44.32,46.15,40.45,58.89,59.34,52.33,67.05,1420,1420,1420,1420,1670,1670,1670,1747,57.00,55.00,-1,52,35.50,760,3.435
59,0,0,16.94,49.19,35.78,43.10,46.83,39.66,48.25,46.85,48.28,85.84,1420,1420,1420,1420,1670,1670,1670,1747,57.40,55.00,-1,52,35.50,760,3.435
59,0,0,16.94,49.64,40.23,45.05,44.44,38.64,56.32,51.72,53.57,65.88,1420,1420,1420,1420,1766,1766,1766,844,56.60,54.00,-1,52,35.50,760,3.435
60,0,0,16.89,51.29,38.05,43.90,49.59,43.48,65.49,57.39,51.72,61.74,1420,1420,1420,1420,1670,1670,1670,1747,57.00,56.00,-1,52,35.50,760,3.435
60,0,0,16.89,50.72,39.29,43.68,50.00,40.48,56.98,51.19,46.51,76.40,1420,1420,1420,1420,1670,1670,1670,1747,57.00,56.00,-1,52,35.50,760,3.435
56,0,0,33.67,50.72,42.34,44.83,46.22,38.32,61.21,53.98,50.88,66.97,1420,1420,1420,1420,1766,1766,1766,1516,57.40,54.00,-1,52,35.50,745,3.435
56,0,0,33.67,48.22,30.49,39.77,45.05,38.89,47.73,44.19,50.56,89.77,1420,1420,1420,1420,1670,1670,1670,1747,57.00,49.00,-1,52,35.50,745,3.435
58,0,0,33.56,49.73,39.13,44.54,47.90,40.71,45.05,46.90,46.02,88.39,1420,1420,1420,1420,1670,1670,1670,1747,57.70,52.00,-1,52,35.50,745,3.435
58,0,0,33.56,49.64,40.91,42.05,45.65,42.86,53.01,47.50,48.84,78.16,1420,1420,1420,1420,1766,1766,1766,1747,56.60,48.00,-1,52,35.50,750,3.435
59,0,0,17.04,50.22,32.04,47.90,46.22,41.23,65.45,67.89,52.29,48.67,1420,1420,1420,1420,1670,1670,1670,1747,57.70,52.00,-1,52,35.50,750,3.435
59,0,0,17.04,50.22,41.57,40.91,41.38,40.23,50.00,55.81,50.00,79.55,1420,1420,1420,1420,1766,1766,1766,2073,57.70,52.00,-1,52,35.50,750,3.435
60,0,0,16.89,48.85,35.14,40.00,42.74,40.52,47.46,47.32,44.64,92.17,1420,1420,1420,1420,1670,1670,1670,1747,57.00,49.00,-1,52,35.50,797,3.435
60,0,0,16.89,49.50,30.23,37.08,40.00,34.88,61.80,57.30,59.77,75.86,1420,1420,1420,1420,1670,1670,1670,1747,57.00,51.00,-1,52,35.50,797,3.435
59,0,0,33.63,45.08,22.02,36.52,36.44,31.86,54.31,46.90,52.14,78.26,1420,1420,1420,1420,1766,1766,1766,1747,56.60,52.00,-1,52,35.50,797,3.435
59,0,0,33.63,48.79,33.72,37.78,38.89,35.56,70.11,61.36,65.91,50.57,1420,1420,1420,1420,1670,1670,1670,1747,57.00,53.00,-1,52,35.50,760,3.435
56,0,0,50.44,43.29,25.66,29.73,37.29,29.20,55.75,53.04,52.54,62.61,1420,1420,1420,1420,1766,1766,1766,844,56.20,60.00,-1,52,35.50,760,3.435
56,0,0,50.44,48.78,33.33,42.86,43.18,40.00,53.57,60.92,58.14,57.65,1420,1420,1420,1420,1766,1766,1766,844,57.00,69.00,-1,52,35.50,760,3.401
54,0,0,33.62,51.46,47.75,40.17,41.88,43.97,62.50,55.75,56.90,61.40,1420,1420,1420,1420,1670,1670,1670,1747,57.00,74.00,-1,52,35.50,827,3.401
54,0,0,33.62,45.18,25.30,32.14,36.26,27.59,54.88,51.16,54.12,78.82,1420,1420,1420,1420,1766,1766,1766,2073,58.90,71.00,-1,52,35.50,827,3.401
57,0,0,33.61,47.13,29.81,41.23,38.94,37.84,52.54,44.25,45.45,88.18,1420,1420,1420,1420,1670,1670,1670,1747,57.00,63.00,-1,52,35.50,827,3.401
57,0,0,33.61,43.20,34.83,38.82,39.53,34.12,34.48,36.36,37.50,89.77,1420,1420,1420,1420,1670,1670,1670,1747,56.60,63.00,-1,52,35.50,774,3.401
56,0,0,33.65,49.32,45.38,37.84,50.00,40.68,54.55,51.22,46.22,68.10,1420,1420,1420,1420,1766,1766,1766,844,57.00,60.00,-1,52,35.50,774,3.401
56,0,0,33.65,46.21,36.36,40.74,40.00,38.75,55.00,54.32,52.94,48.75,1516,1516,1516,1516,1766,1766,1766,2073,56.60,58.00,-1,52,35.50,774,3.401
57,0,0,33.58,46.39,39.29,40.87,41.74,42.02,57.89,41.53,49.59,60.50,1420,1420,1420,1420,1670,1670,1670,1747,57.00,64.00,-1,52,35.50,787,3.401
57,0,0,33.58,48.83,39.53,45.98,41.86,37.65,46.51,44.58,45.98,86.75,1420,1420,1420,1420,1670,1670,1670,1747,56.60,58.00,-1,52,35.50,787,3.401
59,0,0,16.98,41.41,33.04,34.55,33.04,26.17,40.71,40.18,43.22,80.91,1804,1804,1804,1804,1766,1766,1766,2073,60.10,60.00,-1,52,35.50,787,3.401
59,0,0,16.98,42.01,26.74,31.40,33.33,28.92,46.74,45.16,43.18,75.56,1420,1420,1420,1420,1670,1670,1670,1747,55.80,55.00,-1,52,35.50,738,3.401
60,0,0,16.98,50.00,47.83,42.73,49.56,48.25,50.00,46.96,51.35,66.37,1420,1420,1420,1420,1670,1670,1670,1747,56.20,49.00,-1,51,35.60,738,3.433
60,0,0,16.98,45.45,33.73,43.18,43.33,38.37,45.65,45.98,49.43,60.92,1420,1420,1420,1420,1670,1670,1670,1747,55.80,49.00,-1,51,35.60,738,3.433
58,0,0,33.59,46.30,40.00,40.37,45.61,39.64,48.74,38.60,48.21,68.14,1420,1420,1420,1420,1670,1670,1670,1305,55.40,51.00,-1,51,35.60,740,3.433
58,0,0,33.59,44.46,34.88,40.91,40.23,38.64,68.97,53.85,43.01,37.50,1420,1420,1420,1420,1670,1670,1670,1747,55.80,48.00,-1,51,35.60,740,3.433
57,0,0,33.58,46.15,38.39,38.68,46.49,39.09,41.18,39.66,43.22,80.36,1804,1804,1804,1804,1766,1766,1766,2073,56.60,45.00,-1,51,35.60,740,3.433
57,0,0,33.58,46.81,37.35,41.86,45.56,41.38,48.89,40.45,54.55,65.17,1420,1420,1420,1420,1670,1670,1670,1747,55.40,44.00,-1,51,35.60,727,3.433
59,0,0,17.40,60.20,56.25,57.14,54.05,56.76,59.09,57.02,56.90,81.90,1420,1420,1420,1420,1766,1766,1766,1747,60.80,48.00,-1,51,35.60,727,3.433
59,0,0,17.40,68.91,74.42,68.13,76.67,71.59,70.33,64.04,67.02,61.96,1420,1420,1420,1420,1766,1766,1766,1516,57.00,50.00,-1,51,35.60,727,3.433
48,2,0,50.48,82.10,89.47,92.11,93.16,92.17,70.69,69.83,68.33,80.00,1420,1420,1420,1420,1766,1766,1766,1747,60.50,51.00,-1,51,35.60,872,3.433
48,2,0,50.48,88.61,95.18,97.59,94.05,98.81,77.78,80.95,76.54,90.59,1420,1420,1420,1420,1766,1766,1766,1747,61.20,49.00,-1,51,35.60,872,3.433
55,0,0,33.71,76.58,76.11,76.67,79.09,82.91,73.04,78.63,71.93,73.91,1420,1420,1420,1420,1670,1670,1670,1747,58.90,56.00,-1,51,35.60,872,3.433
55,0,0,33.71,74.41,72.84,76.74,75.31,81.71,63.64,70.65,64.63,91.57,1420,1420,1420,1420,1670,1670,1670,1747,59.70,62.00,-1,51,35.60,843,3.433
50,1,0,50.39,75.78,91.96,88.50,84.82,80.73,61.26,55.75,61.21,81.42,1420,1420,1420,1420,1670,1670,1670,1747,59.30,47.00,-1,51,35.60,843,3.433
50,1,0,50.39,67.88,84.09,71.59,65.59,81.40,59.34,56.67,53.85,72.41,1420,1420,1420,1420,1670,1670,1670,1747,58.50,44.00,-1,51,35.60,843,3.433
56,0,0,33.58,74.76,89.47,81.74,87.93,85.47,58.87,54.92,57.50,84.87,1420,1420,1420,1420,1670,1670,1670,1747,59.30,44.00,-1,51,35.60,794,3.433
56,0,0,33.58,88.60,92.77,90.36,91.25,96.34,80.72,83.33,82.35,90.48,1420,1420,1420,1420,1766,1766,1766,1747,60.10,41.00,-1,51,35.60,794,3.433
43,1,0,52.22,95.77,99.24,97.74,92.42,95.52,94.81,94.70,97.01,93.98,1420,1420,1420,1420,1766,1766,1766,1747,62.00,37.00,-1,51,35.60,794,3.433
43,1,0,52.22,96.74,98.51,96.88,98.41,100.00,96.97,95.31,92.54,96.92,1420,1420,1420,1420,1766,1766,1766,1747,64.30,39.00,-1,50,35.70,910,3.433
47,1,0,50.09,97.45,99.36,98.73,99.36,100.00,96.84,96.84,96.84,92.99,1804,1804,1804,1804,1766,1766,1766,2073,62.80,39.00,-1,50,35.70,910,3.34
47,1,0,50.09,97.45,99.36,98.73,99.36,100.00,96.84,96.84,96.84,92.99,1420,1420,1420,1420,1670,1670,1670,1747,59.70,34.00,-1,50,35.70,910,3.34
58,0,0,33.57,52.24,46.26,42.86,44.97,50.97,54.25,47.68,54.90,73.08,1420,1420,1420,1420,1766,1766,1766,1747,58.50,42.00,-1,50,35.70,865,3.34
58,0,0,33.57,50.23,49.40,44.44,38.46,43.04,55.70,49.41,48.78,74.07,1420,1420,1420,1420,1670,1670,1670,1747,58.50,44.00,-1,50,35.70,865,3.34
48,1,1,167.89,55.46,55.56,52.29,78.90,54.95,48.18,41.28,41.96,68.70,1420,1420,1420,1420,1670,1670,1670,844,58.10,40.00,-1,50,35.70,865,3.34
48,1,1,167.89,44.44,39.53,35.44,35.80,31.65,45.88,40.23,46.51,80.95,1420,1420,1420,1420,1670,1670,1670,1747,57.70,45.00,-1,50,35.70,791,3.34
60,0,0,16.91,44.82,37.96,36.79,36.19,39.09,42.20,35.14,43.75,84.68,1420,1420,1420,1420,1670,1670,1670,1747,57.70,44.00,-1,50,35.70,791,3.34
60,0,0,16.91,48.06,41.67,44.30,37.04,48.81,48.28,39.51,42.17,80.68,1420,1420,1420,1420,1670,1670,1670,1747,57.70,43.00,-1,50,35.70,791,3.34
56,0,0,33.62,55.32,49.55,52.25,45.05,46.43,57.52,55.26,53.04,82.61,1420,1420,1420,1420,1670,1670,1670,1747,58.50,42.00,-1,50,35.70,759,3.34
56,0,0,33.62,47.15,37.80,42.86,36.59,43.18,75.58,50.60,50.00,36.90,1420,1420,1420,1420,1670,1670,1670,1747,57.40,43.00,-1,50,35.70,759,3.34
58,0,0,33.61,49.32,35.92,42.73,41.96,41.82,56.14,50.00,61.40,63.96,1420,1420,1420,1420,1670,1670,1670,1747,57.00,45.00,-1,50,35.70,759,3.34
58,0,0,33.61,47.62,41.86,42.35,36.25,38.82,47.56,50.00,55.17,67.82,1804,1804,1804,1804,1766,1766,1766,2073,56.60,45.00,-1,50,35.70,745,3.34
57,0,0,33.58,48.58,38.53,45.87,37.96,44.14,51.82,52.29,47.27,71.43,1420,1420,1420,1420,1766,1766,1766,844,56.60,44.00,-1,50,35.70,745,3.34
57,0,0,33.58,45.98,42.22,36.25,40.45,37.35,67.47,51.28,60.92,33.33,1420,1420,1420,1420,1670,1670,1670,1747,57.00,43.00,-1,50,35.70,745,3.34
59,0,0,33.61,44.47,36.70,39.45,33.64,29.63,48.25,42.06,40.54,81.82,1420,1420,1420,1420,1670,1670,1670,1747,57.00,46.00,-1,50,35.70,780,3.34
59,0,0,33.61,47.56,45.24,39.76,36.90,42.35,55.29,58.33,51.16,52.94,1420,1420,1420,1420,1670,1670,1670,844,56.60,49.00,-1,50,35.70,780,3.34
57,0,0,33.61,47.51,41.44,41.12,34.58,34.91,63.55,54.95,52.78,58.18,1420,1420,1420,1420,1766,1766,1766,844,58.50,47.00,-1,49,35.70,780,3.317
57,0,0,33.61,44.27,27.71,37.21,35.23,28.57,59.09,47.62,41.18,74.71,1420,1420,1420,1420,1670,1670,1670,1747,57.40,47.00,-1,49,35.70,966,3.317
55,0,0,33.60,45.61,36.52,35.45,34.86,32.76,57.02,40.37,46.49,80.87,1420,1420,1420,1420,1670,1670,1670,1747,57.40,48.00,-1,49,35.70,966,3.317
55,0,0,33.60,49.48,35.44,40.96,44.05,39.76,57.14,48.81,55.81,70.24,1420,1420,1420,1420,1670,1670,1670,1747,57.70,45.00,-1,49,35.70,966,3.317
57,0,0,33.63,49.83,45.69,43.24,42.20,37.61,67.23,60.53,50.91,50.43,1420,1420,1420,1420,1670,1670,1670,1305,57.00,44.00,-1,49,35.70,778,3.317
57,0,0,33.63,45.71,35.71,37.80,30.38,36.14,51.14,43.18,50.57,79.31,1420,1420,1420,1420,1670,1670,1670,1747,57.40,44.00,-1,49,35.70,778,3.317
55,0,0,33.59,48.98,40.91,40.00,37.38,36.19,64.60,60.18,60.34,49.11,1420,1420,1420,1420,1670,1670,1670,1747,57.00,43.00,-1,49,35.70,778,3.317
55,0,0,33.59,49.85,45.05,36.71,37.35,36.90,49.41,60.23,51.09,79.78,1420,1420,1420,1420,1670,1670,1670,1747,56.60,45.00,-1,49,35.70,817,3.317
58,0,0,33.60,50.00,44.64,39.60,36.54,40.91,64.91,56.76,52.68,61.06,1420,1420,1420,1420,1766,1766,1766,844,57.40,46.00,-1,49,35.70,817,3.317
58,0,0,33.60,45.48,34.48,37.65,32.93,27.71,55.81,51.69,52.22,70.11,1420,1420,1420,1420,1670,1670,1670,1747,57.00,46.00,-1,49,35.70,817,3.317
60,0,0,17.02,48.10,38.18,38.68,39.25,38.18,55.17,50.43,50.85,71.43,1420,1420,1420,1420,1670,1670,1670,1747,57.40,48.00,-1,49,35.70,737,3.317
60,0,0,17.02,50.81,41.98,41.98,39.24,45.88,53.41,51.16,55.29,75.58,1420,1420,1420,1420,1670,1670,1670,1747,57.00,48.00,-1,49,35.70,737,3.317
54,0,0,33.64,46.36,41.88,40.91,32.73,33.63,56.20,55.83,40.52,68.97,1420,1420,1420,1420,1670,1670,1670,1747,57.40,47.00,-1,49,35.70,737,3.317
54,0,0,33.64,49.70,41.67,40.51,33.33,40.74,47.73,48.31,50.00,91.95,1420,1420,1420,1420,1670,1670,1670,1747,56.60,47.00,-1,49,35.70,1010,3.317
51,0,0,50.37,46.38,37.61,34.58,37.04,34.86,46.49,46.61,45.30,85.22,1420,1420,1420,1420,1766,1766,1766,2073,58.10,43.00,-1,49,35.70,1010,3.317
51,0,0,50.37,48.84,38.75,36.00,36.36,38.27,57.65,46.99,59.04,73.17,1420,1420,1420,1420,1670,1670,1670,1747,56.20,43.00,-1,49,35.70,1010,3.317
58,0,0,33.58,51.83,42.48,43.93,41.96,42.20,59.13,58.26,53.45,72.41,1420,1420,1420,1420,1670,1670,1670,1747,57.70,51.00,-1,49,35.70,801,3.317
58,0,0,33.58,48.22,40.70,38.55,34.57,34.18,57.95,64.71,57.47,55.29,1420,1420,1420,1420,1670,1670,1670,1747,57.00,51.00,-1,49,35.70,801,3.317
59,0,0,16.92,45.85,34.86,35.92,35.51,31.13,42.86,45.76,49.14,90.18,1420,1420,1420,1420,1670,1670,1670,1747,57.40,53.00,-1,49,35.70,801,3.317
59,0,0,16.92,49.42,38.37,42.35,39.29,40.00,47.67,48.89,47.62,89.53,1420,1420,1420,1420,1670,1670,1670,1747,57.00,53.00,-1,49,35.70,762,3.317
59,0,0,16.94,48.37,35.85,44.34,41.90,42.73,42.37,42.74,45.30,89.57,1420,1420,1420,1420,1670,1670,1670,1747,57.00,50.00,-1,49,35.70,762,3.317
59,0,0,16.94,49.93,45.78,46.99,45.00,50.59,42.22,41.57,40.48,88.24,1420,1420,1420,1420,1670,1670,1670,1747,57.00,50.00,-1,49,35.70,762,3.317
58,0,0,33.60,64.26,72.97,73.08,70.59,64.49,53.51,50.93,46.23,81.65,1420,1420,1420,1420,1670,1670,1670,1747,58.50,51.00,-1,48,35.80,899,3.261
58,0,0,33.60,73.83,92.22,94.44,87.78,91.11,66.29,68.48,55.91,38.89,1420,1420,1420,1420,1670,1670,1670,1747,57.70,55.00,-1,48,35.80,899,3.261
60,0,0,16.98,47.34,40.00,40.95,41.35,41.51,42.86,41.38,40.71,86.73,1420,1420,1420,1420,1670,1670,1670,1747,57.40,50.00,-1,48,35.80,899,3.261
60,0,0,16.98,47.72,37.65,39.51,40.74,44.19,47.19,37.35,44.94,88.37,1420,1420,1420,1420,1670,1670,1670,1747,56.60,54.00,-1,48,35.80,983,3.261
59,0,0,16.93,48.87,35.78,38.83,39.42,42.34,52.10,46.15,48.65,88.18,1420,1420,1420,1420,1670,1670,1670,1747,57.40,52.00,-1,48,35.80,983,3.261
59,0,0,16.93,51.02,42.35,34.18,44.44,38.55,54.55,58.43,56.52,77.53,1420,1420,1420,1420,1766,1766,1766,2073,58.10,54.00,-1,48,35.80,983,3.261
60,0,0,16.90,48.66,37.27,43.52,39.05,37.50,52.14,49.15,50.43,75.86,1420,1420,1420,1420,1670,1670,1670,1747,57.70,54.00,-1,48,35.80,813,3.261
60,0,0,16.90,49.78,45.24,43.04,49.38,40.00,65.52,52.94,54.12,45.24,1420,1420,1420,1420,1670,1670,1670,1747,57.00,56.00,-1,48,35.80,813,3.261
60,0,0,16.89,56.20,62.83,52.43,57.14,61.47,40.00,43.86,44.14,86.61,1420,1420,1420,1420,1670,1670,1670,1747,57.70,58.00,-1,48,35.80,813,3.261
60,0,0,16.89,50.36,39.51,44.05,43.53,46.59,44.83,47.19,50.57,87.50,1420,1420,1420,1420,1670,1670,1670,1747,57.00,56.00,-1,48,35.80,817,3.261
60,0,0,16.86,47.91,36.11,38.68,37.62,38.53,46.55,47.41,47.41,86.84,1420,1420,1420,1420,1670,1670,1670,1747,57.40,57.00,-1,48,35.80,817,3.261
60,0,0,16.86,50.15,40.23,41.86,37.97,36.90,56.67,51.14,52.87,80.46,1420,1420,1420,1420,1670,1670,1670,1747,57.40,56.00,-1,48,35.80,817,3.261
60,0,0,17.19,43.49,29.63,32.08,31.07,36.04,49.12,43.75,45.22,79.65,1420,1420,1420,1420,1670,1670,1670,1747,57.40,54.00,-1,48,35.80,851,3.261
60,0,0,17.19,39.28,26.14,25.00,26.25,23.81,48.35,37.36,40.22,84.09,1420,1420,1420,1420,1670,1670,1670,1747,57.40,55.00,-1,48,35.80,851,3.261
59,0,0,16.97,47.40,34.82,39.45,38.68,41.82,46.22,44.17,47.37,85.59,1420,1420,1420,1420,1670,1670,1670,1747,57.40,55.00,-1,48,35.80,851,3.261
59,0,0,16.97,43.45,33.33,32.91,34.57,31.25,38.64,44.57,43.68,86.21,1420,1420,1420,1420,1670,1670,1670,1305,55.40,54.00,-1,48,35.80,744,3.261
59,0,0,17.06,46.58,34.51,31.37,38.53,32.41,50.00,55.86,48.65,80.00,1420,1420,1420,1420,1670,1670,1670,1747,57.40,55.00,-1,48,35.80,744,3.261
59,0,0,17.06,45.34,27.06,28.57,25.64,31.40,57.47,57.95,52.33,75.28,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,48,35.80,744,3.261
60,0,0,16.96,37.19,29.57,24.76,27.36,27.93,37.93,38.94,34.78,74.14,1420,1420,1420,1420,1670,1670,1670,1747,55.80,54.00,-1,48,35.80,741,3.261
60,0,0,16.96,38.38,23.26,30.49,31.65,32.56,52.94,48.28,36.36,51.76,1420,1420,1420,1420,1670,1670,1670,1747,55.80,54.00,-1,48,35.80,741,3.261
60,0,0,16.90,39.87,25.45,32.41,36.11,31.53,41.74,39.32,37.39,75.68,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.80,741,3.261
60,0,0,16.90,45.45,33.73,31.08,42.68,40.74,51.72,38.64,44.32,76.74,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.80,724,3.261
60,0,0,16.87,47.51,44.54,38.32,42.59,45.05,43.75,42.86,41.88,81.20,1420,1420,1420,1420,1670,1670,1670,1747,56.60,53.00,-1,48,35.90,724,3.455
60,0,0,16.87,46.19,34.57,39.51,40.24,38.27,46.43,40.96,43.68,81.18,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,48,35.90,724,3.455
59,0,0,16.89,45.10,38.94,35.58,37.25,41.07,46.55,42.24,42.24,78.26,1420,1420,1420,1420,1670,1670,1670,844,56.20,53.00,-1,48,35.90,810,3.455
59,0,0,16.89,44.91,39.53,32.47,39.29,37.80,50.00,38.82,41.86,76.83,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.90,810,3.455
59,0,0,16.84,46.63,35.71,39.09,37.86,40.00,45.76,45.76,47.90,78.18,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,48,35.90,810,3.455
59,0,0,16.84,57.18,60.98,63.29,67.07,61.90,42.05,42.39,42.70,82.76,1420,1420,1420,1420,1670,1670,1670,1747,56.20,55.00,-1,48,35.90,750,3.455
59,0,0,16.87,51.56,47.79,53.70,50.46,53.98,41.59,46.09,41.59,75.00,1420,1420,1420,1420,1670,1670,1670,1747,56.20,56.00,-1,48,35.90,750,3.455
59,0,0,16.87,43.56,36.78,36.59,37.97,33.75,42.86,45.35,40.00,73.56,1420,1420,1420,1420,1670,1670,1670,1747,55.40,53.00,-1,48,35.90,750,3.455
59,0,0,16.93,44.86,38.39,37.50,41.12,40.74,46.96,45.45,43.22,67.26,1420,1420,1420,1420,1670,1670,1670,1747,55.80,53.00,-1,48,35.90,725,3.455
59,0,0,16.93,44.61,40.91,30.77,40.51,32.89,45.98,47.19,40.00,73.86,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.90,725,3.455
59,0,0,16.89,49.56,39.29,41.51,40.00,39.45,48.74,50.88,48.33,86.09,1420,1420,1420,1420,1670,1670,1670,1747,57.00,54.00,-1,48,35.90,725,3.455
59,0,0,16.89,40.62,27.38,31.71,30.86,29.27,39.13,45.56,46.59,72.62,1420,1420,1420,1420,1670,1670,1670,1747,55.40,54.00,-1,48,35.90,752,3.455
59,0,0,17.05,43.54,32.43,34.23,36.94,33.64,39.13,45.22,47.50,79.65,1420,1420,1420,1420,1670,1670,1670,1747,55.80,54.00,-1,48,35.90,752,3.455
59,0,0,17.05,43.22,32.05,31.65,34.18,34.18,42.22,41.86,41.38,85.54,1420,1420,1420,1420,1670,1670,1670,1747,56.20,53.00,-1,48,35.90,752,3.455
60,0,0,16.90,42.97,32.73,30.56,31.13,34.55,40.35,41.96,42.02,84.35,1420,1420,1420,1420,1670,1670,1670,1747,55.40,55.00,-1,48,35.90,890,3.455
60,0,0,16.90,47.91,37.65,43.53,40.51,42.35,50.54,46.32,40.91,84.88,1420,1420,1420,1420,1670,1670,1670,1747,56.20,54.00,-1,48,35.90,890,3.455
59,0,0,16.88,48.05,41.07,35.29,36.27,41.90,48.28,44.55,48.72,87.27,1420,1420,1420,1420,1670,1670,1670,1747,57.00,53.00,-1,48,35.90,890,3.455
59,0,0,16.88,48.87,38.20,40.00,42.35,36.47,43.18,49.46,48.89,89.89,1420,1420,1420,1420,1670,1670,1670,1747,56.60,54.00,-1,48,35.90,833,3.455
60,0,0,18.68,49.94,42.59,43.40,43.69,49.09,41.96,43.97,46.55,87.50,1420,1420,1420,1420,1670,1670,1670,1747,56.60,54.00,-1,48,35.90,833,3.455
60,0,0,18.68,44.96,37.65,34.57,40.00,33.33,38.82,44.19,42.53,86.21,1420,1420,1420,1420,1670,1670,1670,1747,55.40,53.00,-1,48,35.90,833,3.455
60,0,0,16.90,42.73,38.79,30.77,30.00,38.89,44.64,38.18,42.86,75.68,1420,1420,1420,1420,1670,1670,1670,1747,57.00,50.00,-1,48,35.90,720,3.455
60,0,0,16.90,44.87,37.21,34.57,37.04,38.55,48.19,46.43,43.02,73.56,1420,1420,1420,1420,1670,1670,1670,1747,56.20,49.00,-1,48,35.90,720,3.455
60,0,0,16.93,49.49,42.73,39.05,48.65,43.52,43.24,45.95,46.55,84.68,1420,1420,1420,1420,1670,1670,1670,1747,57.40,51.00,-1,47,35.90,720,3.441
60,0,0,16.93,47.95,44.44,37.80,37.80,40.24,43.68,40.23,48.31,89.66,1420,1420,1420,1420,1670,1670,1670,1747,56.60,51.00,-1,47,35.90,760,3.441
58,0,0,33.60,47.68,43.86,38.10,33.66,39.22,50.86,45.22,52.59,74.34,1420,1420,1420,1420,1670,1670,1670,1747,56.60,52.00,-1,47,35.90,760,3.441
58,0,0,33.60,45.08,37.50,34.18,36.14,38.55,39.08,38.46,47.25,88.10,1420,1420,1420,1420,1670,1670,1670,1747,56.20,51.00,-1,47,35.90,760,3.441
