FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
59,0,0,16.91,49.28,34.25,39.74,34.67,37.50,68.75,55.29,61.25,58.02,1420,1420,1420,1420,1670,1670,1670,1747,61.20,31.00,-1,82,38.80,0,4.227
60,0,0,16.88,50.84,39.81,44.04,42.45,46.36,52.99,50.43,46.49,85.22,1420,1420,1420,1420,1670,1670,1670,1075,61.20,30.00,-1,82,38.80,0,4.227
60,0,0,16.88,48.88,33.78,40.79,36.84,39.73,66.67,60.76,53.25,53.57,1420,1420,1420,1420,1766,1766,1766,1747,61.20,30.00,-1,82,38.80,0,4.225
55,0,0,33.67,52.62,44.04,40.91,43.52,42.59,63.25,62.07,54.46,68.91,1420,1420,1420,1420,1766,1766,1766,1075,61.20,35.00,-1,82,38.80,0,4.225
55,0,0,33.67,50.57,36.62,37.50,39.19,42.86,53.75,50.62,46.34,90.12,1420,1420,1420,1420,1670,1670,1670,1747,61.20,35.00,-1,82,38.80,0,4.225
51,1,1,151.22,49.94,48.60,45.87,43.40,48.15,46.15,37.72,45.61,82.76,1420,1420,1420,1420,1766,1766,1766,1747,61.20,39.00,-1,82,38.80,0,4.225
51,1,1,151.22,48.10,37.97,37.50,42.68,44.30,67.09,58.02,59.04,38.27,1420,1420,1420,1420,1766,1766,1766,1747,63.60,32.00,-1,82,38.80,0,4.225
59,0,0,16.97,48.65,38.10,38.61,48.65,43.12,40.71,42.24,45.69,89.83,1420,1420,1420,1420,1670,1670,1670,1747,60.50,29.00,-1,82,38.80,0,4.229
59,0,0,16.97,44.62,34.25,36.84,41.98,40.26,34.57,37.80,38.55,90.12,1420,1420,1420,1420,1670,1670,1670,1747,60.50,27.00,-1,82,38.80,0,4.229
57,0,0,33.62,46.05,40.57,40.38,42.31,39.64,42.59,39.45,47.86,73.21,1420,1420,1420,1420,1766,1766,1766,2073,60.80,24.00,-1,82,38.80,0,4.229
57,0,0,33.62,44.48,32.89,33.33,33.78,34.67,57.83,46.91,48.24,63.10,1420,1420,1420,1420,1670,1670,1670,1747,61.20,24.00,-1,82,38.80,0,4.229
56,0,0,33.68,48.52,38.10,37.89,40.00,37.37,56.90,46.85,48.65,76.79,1420,1420,1420,1420,1670,1670,1670,1747,61.20,30.00,-1,82,38.80,0,4.229
56,0,0,33.68,49.45,36.84,38.16,40.26,33.33,54.22,56.79,50.59,80.00,1420,1420,1420,1420,1670,1670,1670,1747,60.80,32.00,-1,82,38.80,0,4.229
54,0,0,33.70,59.23,53.51,51.43,50.00,50.48,61.74,64.35,62.83,77.78,1420,1420,1420,1420,1766,1766,1766,1747,65.10,32.00,-1,82,38.80,0,4.23
54,0,0,33.70,77.92,88.61,84.81,84.00,79.49,65.43,61.25,66.25,92.68,1420,1420,1420,1420,1670,1670,1670,1747,62.40,37.00,-1,82,38.80,0,4.23
54,0,0,33.67,66.25,75.22,67.96,62.86,61.82,66.36,58.04,57.14,78.95,1420,1420,1420,1420,1766,1766,1766,1747,64.00,42.00,-1,82,38.80,0,4.23
54,0,0,33.67,60.61,75.00,55.13,56.25,57.14,54.88,52.38,53.49,82.35,1420,1420,1420,1420,1670,1670,1670,1747,62.80,38.00,-1,82,38.80,0,4.23
57,0,0,33.64,50.68,40.74,39.62,39.42,40.37,58.04,57.02,50.00,74.79,1420,1420,1420,1420,1670,1670,1670,1747,62.00,40.00,-1,82,38.80,0,4.23
57,0,0,33.64,48.57,41.56,41.03,46.84,32.86,64.20,48.75,50.63,60.71,1420,1420,1420,1420,1766,1766,1766,1747,62.00,42.00,-1,82,38.80,0,4.234
57,0,0,33.61,51.95,42.86,59.63,46.30,46.43,48.18,42.06,47.32,82.57,1420,1420,1420,1420,1670,1670,1670,1747,62.00,40.00,-1,82,38.80,0,4.234
57,0,0,33.61,46.35,37.65,38.55,39.51,37.35,45.24,42.17,40.91,88.37,1420,1420,1420,1420,1670,1670,1670,1747,61.60,38.00,-1,82,38.80,0,4.234
59,0,0,17.01,50.85,44.74,42.99,42.72,39.42,65.45,59.65,56.76,52.21,1420,1420,1420,1420,1670,1670,1670,844,62.00,36.00,-1,82,38.80,0,4.234
59,0,0,17.01,50.31,40.70,38.46,38.46,39.02,65.48,63.41,55.70,61.18,1420,1420,1420,1420,1766,1766,1766,1747,61.60,39.00,-1,82,38.80,0,4.234
58,0,0,33.68,51.22,50.44,41.90,41.28,45.13,63.48,54.87,52.21,58.33,1420,1420,1420,1420,1670,1670,1670,1747,62.40,37.00,-1,82,38.80,0,4.237
58,0,0,33.68,51.08,45.12,44.30,44.30,43.75,73.81,65.00,58.54,31.71,1420,1420,1420,1420,1670,1670,1670,1747,61.60,40.00,-1,82,38.80,0,4.237
58,0,0,33.70,53.89,50.89,44.66,54.90,48.60,53.70,47.27,50.91,80.36,1804,1804,1804,1804,1766,1766,1766,2073,62.00,40.00,-1,82,38.80,0,4.237
58,0,0,33.70,50.07,43.68,36.84,41.98,41.25,53.93,55.06,53.49,70.93,1420,1420,1420,1420,1670,1670,1670,1190,62.40,41.00,-1,82,38.80,0,4.237
58,0,0,33.66,52.42,44.92,41.67,42.86,45.30,65.52,59.17,60.00,58.68,1420,1420,1420,1420,1766,1766,1766,844,62.40,42.00,-1,82,38.80,0,4.237
58,0,0,33.66,56.38,56.25,46.67,47.37,48.10,62.03,65.06,55.56,67.09,1420,1420,1420,1420,1670,1670,1670,1747,62.00,43.00,-1,82,38.80,0,4.236
57,0,0,33.61,54.43,50.00,52.88,50.00,49.09,57.89,61.02,55.17,59.66,1420,1420,1420,1420,1766,1766,1766,1747,61.60,41.00,-1,82,38.80,0,4.236
57,0,0,33.61,49.54,39.51,40.51,43.59,39.76,55.56,56.25,55.29,64.71,1420,1420,1420,1420,1670,1670,1670,844,62.00,42.00,-1,82,38.80,0,4.236
58,0,0,33.55,51.82,45.61,45.95,44.04,44.04,66.96,53.04,56.78,57.02,1420,1420,1420,1420,1766,1766,1766,844,62.40,39.00,-1,82,38.80,0,4.236
58,0,0,33.55,45.92,37.04,41.46,35.06,42.86,59.76,45.68,51.85,51.81,1420,1420,1420,1420,1766,1766,1766,844,61.60,42.00,-1,82,38.80,0,4.236
59,0,0,17.05,48.74,42.61,40.40,38.46,37.14,58.04,53.10,51.38,67.57,1420,1420,1420,1420,1670,1670,1670,1747,62.00,42.00,-1,82,38.80,0,4.236
59,0,0,17.05,55.52,42.86,41.77,37.50,41.98,64.37,68.67,57.47,83.33,1420,1420,1420,1420,1766,1766,1766,1747,62.00,44.00,-1,82,38.90,0,4.194
57,0,0,33.63,50.45,39.81,40.78,42.73,44.34,52.99,44.64,47.79,87.72,1420,1420,1420,1420,1670,1670,1670,1747,62.40,43.00,-1,82,38.90,0,4.194
57,0,0,33.63,48.85,42.86,43.04,38.16,44.83,59.52,40.96,42.50,80.95,1420,1420,1420,1420,1670,1670,1670,1747,62.00,40.00,-1,82,38.90,0,4.194
56,0,0,33.66,53.31,52.14,44.95,52.17,49.07,50.43,46.09,51.30,80.87,1804,1804,1804,1804,1766,1766,1766,2073,62.40,41.00,-1,82,38.90,0,4.194
56,0,0,33.66,51.65,46.05,47.50,43.04,46.15,60.76,47.50,48.10,69.51,1420,1420,1420,1420,1670,1670,1670,1747,62.00,42.00,-1,82,38.90,0,4.194
58,0,0,33.70,52.49,43.12,46.85,41.90,51.28,59.02,48.28,52.73,74.14,1420,1420,1420,1420,1670,1670,1670,1747,62.80,38.00,-1,82,38.90,0,4.231
58,0,0,33.70,52.99,46.34,46.91,47.62,50.00,59.30,57.14,56.82,62.35,1420,1420,1420,1420,1670,1670,1670,1747,62.00,41.00,-1,82,38.90,0,4.231
57,0,0,33.66,50.59,43.36,42.86,45.38,46.61,56.90,48.74,50.88,69.23,1420,1420,1420,1420,1766,1766,1766,844,61.60,40.00,-1,82,38.90,0,4.231
57,0,0,33.66,54.00,44.58,47.44,47.44,54.22,59.04,51.22,62.50,63.41,1420,1420,1420,1420,1670,1670,1670,1747,62.40,38.00,-1,82,38.90,0,4.231
53,0,0,33.64,68.46,65.19,64.52,65.85,67.72,65.89,72.44,65.63,79.69,1804,1804,1804,1804,1766,1766,1766,2073,65.90,41.00,-1,82,38.90,0,4.231
53,0,0,33.64,88.27,97.01,95.59,92.54,94.20,80.28,78.87,79.41,91.55,1804,1804,1804,1804,1766,1766,1766,2073,67.40,32.00,-1,82,38.90,0,4.231
50,1,0,50.37,89.18,99.15,99.12,99.12,99.13,78.63,76.07,75.00,87.93,1804,1804,1804,1804,1766,1766,1766,2073,65.50,31.00,-1,82,38.90,0,4.169
50,1,0,50.37,78.85,95.18,96.55,90.48,95.18,58.54,46.91,58.82,88.24,1420,1420,1420,1420,1670,1670,1670,1747,64.30,34.00,-1,82,38.90,0,4.169
54,0,0,33.65,81.71,95.58,96.46,93.81,96.52,61.21,56.90,60.50,91.96,1420,1420,1420,1420,1670,1670,1670,1747,64.30,38.00,-1,82,38.90,0,4.169
54,0,0,33.65,64.71,82.93,65.82,61.36,63.41,62.22,63.22,56.32,66.28,1420,1420,1420,1420,1766,1766,1766,1747,64.00,42.00,-1,82,38.90,0,4.169
59,0,0,33.67,64.11,59.82,51.49,55.45,94.64,79.28,62.96,70.00,37.72,1420,1420,1420,1420,1670,1670,1670,1747,64.00,45.00,-1,82,38.90,0,4.169
59,0,0,33.67,62.89,55.81,60.24,50.62,86.21,69.47,59.14,59.38,60.00,1420,1420,1420,1420,1670,1670,1670,1747,63.20,46.00,-1,82,38.90,0,4.217
59,0,0,16.93,63.47,49.06,100.00,53.77,58.49,63.33,56.20,50.43,75.00,1420,1420,1420,1420,1670,1670,1670,1747,64.00,44.00,-1,82,38.90,0,4.217
59,0,0,16.93,63.64,51.25,100.00,59.30,55.56,52.44,46.43,56.82,86.90,1420,1420,1420,1420,1670,1670,1670,1747,63.60,46.00,-1,82,38.90,0,4.217
57,0,0,33.62,62.04,51.85,96.49,52.94,54.55,53.51,50.42,50.00,85.34,1420,1420,1420,1420,1670,1670,1670,1747,63.60,48.00,-1,82,38.90,0,4.217
57,0,0,33.62,66.47,71.60,59.26,75.58,77.65,61.45,55.95,56.63,73.81,1420,1420,1420,1420,1670,1670,1670,1747,63.60,45.00,-1,82,38.90,0,4.217
55,0,0,33.77,61.26,54.05,50.00,79.31,63.39,60.68,56.30,53.78,70.49,1420,1420,1420,1420,1670,1670,1670,1747,63.60,43.00,-1,82,38.90,0,4.205
55,0,0,33.77,60.06,48.05,49.35,93.83,52.50,50.60,44.44,51.85,88.89,1420,1420,1420,1420,1670,1670,1670,1747,63.20,41.00,-1,82,38.90,0,4.205
59,0,0,33.61,60.73,49.07,52.25,97.37,56.25,50.83,44.83,49.12,85.84,1420,1420,1420,1420,1670,1670,1670,1747,63.20,43.00,-1,82,38.90,0,4.205
59,0,0,33.61,55.74,98.85,40.51,41.46,38.27,47.31,43.02,47.62,87.06,1420,1420,1420,1420,1670,1670,1670,1747,62.80,46.00,-1,82,38.90,0,4.205
60,0,0,16.91,58.18,91.82,38.61,50.48,52.25,46.55,46.09,50.41,88.07,1420,1420,1420,1420,1670,1670,1670,1747,63.20,43.00,-1,82,38.90,0,4.205
60,0,0,16.91,63.82,58.54,96.55,53.66,54.88,54.35,61.36,53.41,77.01,1420,1420,1420,1420,1670,1670,1670,1747,63.20,42.00,-1,82,38.90,0,4.239
56,0,0,33.64,63.02,50.00,100.00,51.82,58.93,56.25,62.81,54.70,69.37,1420,1420,1420,1420,1766,1766,1766,844,63.60,47.00,-1,82,38.90,0,4.239
56,0,0,33.64,60.76,65.06,49.35,50.00,80.72,79.07,61.25,61.63,37.21,1516,1516,1516,1516,1766,1766,1766,2073,63.60,50.00,-1,82,38.90,0,4.239
55,0,0,33.65,63.41,65.18,53.92,66.97,73.87,57.14,51.35,53.10,84.35,1420,1420,1420,1420,1670,1670,1670,1747,64.00,52.00,-1,82,38.90,0,4.239
55,0,0,33.65,59.79,56.25,57.50,64.10,63.86,58.89,46.43,52.94,79.31,1420,1420,1420,1420,1670,1670,1670,1747,63.60,47.00,-1,82,38.90,0,4.239
44,0,0,67.23,70.87,83.19,61.90,69.64,85.71,63.56,57.98,59.84,85.47,1420,1420,1420,1420,1670,1670,1670,1747,65.90,34.00,-1,82,38.90,0,4.239
44,0,0,67.23,69.92,79.75,72.37,77.63,73.68,58.54,60.71,60.98,75.00,1804,1804,1804,1804,1766,1766,1766,2073,64.00,41.00,-1,82,39.00,0,4.189
51,0,0,33.70,68.92,69.64,75.86,76.32,81.03,61.34,56.20,56.00,77.05,1420,1420,1420,1420,1670,1670,1670,1747,64.30,41.00,-1,82,39.00,0,4.189
51,0,0,33.70,66.50,67.14,76.00,68.57,78.67,57.69,58.23,55.70,73.08,1804,1804,1804,1804,1766,1766,1766,2073,63.20,43.00,-1,82,39.00,0,4.189
53,1,0,67.24,68.01,85.59,74.55,64.49,70.37,60.00,57.89,53.85,76.72,1420,1420,1420,1420,1766,1766,1766,1747,64.30,45.00,-1,82,39.00,0,4.189
53,1,0,67.24,64.43,77.78,54.55,76.83,76.54,55.68,52.94,50.00,72.41,1420,1420,1420,1420,1670,1670,1670,1747,63.60,39.00,-1,82,39.00,0,4.189
50,0,0,33.67,68.45,79.82,80.87,85.22,72.57,55.46,55.37,50.43,70.00,1420,1420,1420,1420,1766,1766,1766,844,63.20,38.00,-1,82,39.00,0,4.15
50,0,0,33.67,69.01,86.08,64.47,84.62,66.25,55.56,55.81,58.97,78.75,1420,1420,1420,1420,1670,1670,1670,1747,64.30,42.00,-1,82,39.00,0,4.15
57,0,0,33.61,61.56,74.78,65.42,58.33,61.26,55.65,44.35,45.22,89.47,1420,1420,1420,1420,1670,1670,1670,1747,63.60,45.00,-1,82,39.00,0,4.15
57,0,0,33.61,47.55,34.18,35.90,36.84,33.33,54.02,51.76,50.00,77.91,1420,1420,1420,1420,1670,1670,1670,1747,63.20,45.00,-1,82,39.00,0,4.15
59,0,0,33.67,50.16,40.17,38.68,45.05,39.25,52.63,53.23,58.54,72.41,1420,1420,1420,1420,1670,1670,1670,1747,64.00,45.00,-1,82,39.00,0,4.15
59,0,0,33.67,50.16,36.84,38.67,42.11,45.00,50.00,47.62,53.01,86.42,1420,1420,1420,1420,1766,1766,1766,1747,62.80,44.00,-1,82,39.00,0,4.15
57,0,0,33.62,46.52,36.94,34.91,40.38,36.70,49.57,45.61,47.86,78.63,1420,1420,1420,1420,1766,1766,1766,1747,62.40,45.00,-1,82,39.00,0,4.17
57,0,0,33.62,46.59,36.25,34.57,38.96,32.05,65.48,45.24,44.71,67.42,1420,1420,1420,1420,1670,1670,1670,1747,62.40,46.00,-1,82,39.00,0,4.17
57,0,0,33.65,46.28,38.74,32.69,33.66,32.71,62.61,50.43,45.87,71.17,1420,1420,1420,1420,1670,1670,1670,1747,61.60,44.00,-1,82,39.00,0,4.17
57,0,0,33.65,47.28,33.33,32.50,31.58,36.36,64.29,54.02,55.91,67.42,1420,1420,1420,1420,1670,1670,1670,1747,62.80,46.00,-1,82,39.00,0,4.17
57,1,0,50.46,42.41,28.44,24.51,34.62,31.78,46.90,42.34,47.22,77.39,1420,1420,1420,1420,1766,1766,1766,2073,62.40,46.00,-1,82,39.00,0,4.17
57,1,0,50.46,49.92,45.24,39.24,38.36,41.46,54.76,61.18,51.19,67.82,1420,1420,1420,1420,1670,1670,1670,1747,62.80,46.00,-1,82,39.00,0,4.233
57,0,0,33.62,49.15,40.74,38.10,43.40,36.79,59.82,64.29,50.88,57.14,1420,1420,1420,1420,1766,1766,1766,844,62.40,46.00,-1,82,39.00,0,4.233
57,0,0,33.62,51.59,48.75,42.86,50.00,44.58,55.95,45.88,43.68,78.82,1804,1804,1804,1804,1766,1766,1766,2073,63.60,41.00,-1,82,39.00,0,4.233
55,1,0,50.45,51.13,45.13,37.25,42.45,40.57,59.65,46.55,54.78,79.49,1420,1420,1420,1420,1670,1670,1670,1747,63.20,45.00,-1,82,39.00,0,4.233
55,1,0,50.45,48.25,38.27,32.10,41.77,33.33,60.47,70.11,56.98,48.24,1420,1420,1420,1420,1670,1670,1670,1747,62.80,46.00,-1,82,39.00,0,4.233
49,1,0,50.41,56.22,43.27,45.19,54.46,54.87,61.86,55.17,55.36,76.47,1804,1804,1804,1804,1766,1766,1766,2073,63.60,50.00,-1,82,39.10,0,4.218
49,1,0,50.41,52.68,43.53,44.71,44.30,38.46,64.29,63.33,58.14,62.35,1420,1420,1420,1420,1670,1670,1670,1747,62.80,48.00,-1,82,39.10,0,4.218
55,0,0,33.68,53.85,43.52,35.42,40.40,41.18,62.07,62.73,59.82,79.28,1516,1516,1516,1516,1766,1766,1766,2073,63.60,50.00,-1,82,39.10,0,4.218
55,0,0,33.68,49.55,40.24,39.02,40.51,40.74,71.76,70.73,66.67,27.27,1420,1420,1420,1420,1766,1766,1766,2073,63.20,48.00,-1,82,39.10,0,4.218
59,0,0,33.60,52.91,39.81,42.99,45.71,46.96,60.53,53.04,53.51,77.88,1420,1420,1420,1420,1766,1766,1766,844,63.20,43.00,-1,82,39.10,0,4.218
59,0,0,33.60,50.61,43.37,43.04,42.31,45.12,55.42,54.65,58.82,63.53,1420,1420,1420,1420,1670,1670,1670,1747,62.80,43.00,-1,82,39.10,0,4.201
58,1,0,50.45,49.27,46.49,40.00,41.51,38.18,67.26,54.05,58.93,46.02,1420,1420,1420,1420,1766,1766,1766,1747,62.40,46.00,-1,82,39.10,0,4.201
58,1,0,50.45,45.27,37.04,30.14,34.21,32.89,45.12,40.24,51.19,86.42,1420,1420,1420,1420,1670,1670,1670,1747,62.40,44.00,-1,82,39.10,0,4.201
59,0,0,17.10,49.20,38.46,40.38,43.52,45.45,60.53,57.02,48.15,60.00,1804,1804,1804,1804,1766,1766,1766,2073,62.40,46.00,-1,82,39.10,0,4.201
59,0,0,17.10,49.33,39.76,39.74,40.00,44.71,49.43,50.00,41.46,84.09,1420,1420,1420,1420,1670,1670,1670,1747,62.40,45.00,-1,82,39.10,0,4.201
59,0,0,16.89,51.19,46.36,39.00,50.00,45.63,54.70,41.44,50.44,81.36,1420,1420,1420,1420,1670,1670,1670,1747,62.00,44.00,-1,82,39.10,0,4.201
59,0,0,16.89,50.47,38.96,41.56,40.79,37.84,69.51,56.47,53.09,60.49,1420,1420,1420,1420,1766,1766,1766,1747,62.80,40.00,-1,82,39.10,0,4.24
54,0,0,33.65,48.03,40.18,40.37,39.81,41.28,55.74,47.83,51.28,64.75,1420,1420,1420,1420,1670,1670,1670,1747,62.80,37.00,-1,82,39.10,0,4.24
54,0,0,33.65,79.78,82.05,82.67,79.75,82.89,75.00,74.39,78.48,82.89,1420,1420,1420,1420,1670,1670,1670,1747,64.00,37.00,-1,82,39.10,0,4.24
57,0,0,33.57,77.75,81.25,84.68,84.68,84.96,72.48,67.57,70.27,75.89,1420,1420,1420,1420,1670,1670,1670,844,63.60,46.00,-1,82,39.10,0,4.24
57,0,0,33.57,96.35,98.82,98.81,98.84,98.82,95.29,94.12,95.40,92.94,1804,1804,1804,1804,1766,1766,1766,2073,67.10,46.00,-1,82,39.10,0,4.24
56,0,0,33.66,97.15,99.25,99.25,96.27,98.51,96.12,96.21,96.95,93.85,1420,1420,1420,1420,1766,1766,1766,1747,67.80,36.00,-1,82,39.10,0,4.141
56,0,0,33.66,96.83,97.01,98.53,96.97,95.45,95.45,96.92,97.06,94.29,1420,1420,1420,1420,1766,1766,1766,1747,69.00,36.00,-1,82,39.10,0,4.141
51,0,0,33.71,94.52,96.00,95.93,96.85,94.40,93.55,92.13,93.75,94.40,1804,1804,1804,1804,1766,1766,1766,2073,69.00,33.00,-1,82,39.10,0,4.141
51,0,0,33.71,84.67,83.10,83.33,83.82,91.55,81.94,87.32,81.16,85.71,1420,1420,1420,1420,1766,1766,1766,1747,67.10,33.00,-1,82,39.10,0,4.141
52,1,0,50.44,85.24,93.10,94.69,87.04,89.09,83.33,79.31,80.53,74.14,1804,1804,1804,1804,1766,1766,1766,844,67.80,31.00,-1,82,39.10,0,4.141
52,1,0,50.44,88.79,98.84,97.56,93.98,96.43,80.95,77.65,78.41,86.75,1420,1420,1420,1420,1670,1670,1670,1747,66.30,31.00,-1,82,39.10,0,4.141
57,0,0,33.59,83.61,99.12,93.86,92.66,92.86,69.30,67.26,65.77,87.93,1420,1420,1420,1420,1670,1670,1670,1632,65.90,42.00,-1,82,39.10,0,4.202
57,0,0,33.59,84.59,95.18,75.95,83.75,90.70,89.29,86.21,79.27,76.83,1420,1420,1420,1420,1766,1766,1766,1747,67.10,42.00,-1,82,39.10,0,4.202
57,0,0,33.60,79.29,94.64,94.39,88.99,90.91,64.81,64.55,63.21,70.64,1420,1420,1420,1420,1766,1766,1766,1747,67.10,39.00,-1,82,39.10,0,4.202
57,0,0,33.60,92.71,93.10,97.78,91.57,95.56,91.86,95.45,88.10,90.91,1420,1420,1420,1420,1766,1766,1766,1747,68.60,32.00,-1,82,39.10,0,4.202
39,1,0,50.38,98.64,100.00,99.55,98.65,99.09,98.64,98.64,98.65,96.33,1804,1804,1804,1804,1766,1766,1766,2073,68.20,24.00,-1,82,39.20,0,4.191
39,1,0,50.38,98.64,100.00,99.55,98.65,99.09,98.64,98.64,98.65,96.33,1420,1420,1420,1420,1766,1766,1766,2073,67.80,24.00,-1,82,39.20,0,4.191
55,0,0,33.66,97.98,100.00,98.92,100.00,100.00,97.78,96.77,96.77,93.62,1420,1420,1420,1420,1766,1766,1766,1747,69.40,24.00,-1,82,39.20,0,4.191
55,0,0,33.66,95.26,96.47,100.00,98.85,96.51,93.10,95.40,93.98,83.33,1420,1420,1420,1420,1766,1766,1766,1747,69.80,36.00,-1,82,39.20,0,4.191
49,1,0,50.44,97.27,99.32,99.32,99.32,98.64,97.24,95.89,95.21,94.37,1420,1420,1420,1420,1766,1766,1766,1747,71.30,41.00,-1,82,39.20,0,4.191
49,1,0,50.44,95.90,98.15,100.00,94.00,98.08,92.59,92.00,96.23,94.23,1420,1420,1420,1420,1766,1766,1766,1305,70.90,41.00,-1,82,39.20,0,4.191
54,0,0,33.61,92.93,100.00,98.26,96.55,94.92,95.61,85.84,93.04,78.38,1804,1804,1804,1804,1766,1766,1766,2073,69.40,38.00,-1,82,39.20,0,4.123
54,0,0,33.61,83.28,91.86,91.36,97.50,96.39,70.13,71.60,62.03,83.53,1420,1420,1420,1420,1670,1670,1670,1747,66.70,42.00,-1,82,39.20,0,4.123
58,0,0,33.61,83.83,89.57,91.23,88.60,90.18,73.45,73.45,75.44,89.38,1420,1420,1420,1420,1766,1766,1766,1747,70.50,45.00,-1,82,39.20,0,4.123
58,0,0,33.61,88.34,95.18,95.24,95.18,96.39,80.00,81.18,76.83,86.90,1420,1420,1420,1420,1766,1766,1766,1747,68.20,41.00,-1,82,39.20,0,4.123
52,0,0,33.72,86.25,91.94,90.60,90.52,92.62,78.15,78.51,78.15,88.98,1420,1420,1420,1420,1766,1766,1766,1747,67.40,31.00,-1,82,39.20,0,4.123
52,0,0,33.72,87.34,94.87,98.73,97.37,94.81,78.38,78.21,76.71,79.49,1420,1420,1420,1420,1670,1670,1670,844,66.70,36.00,-1,82,39.20,0,4.2
53,0,0,33.66,82.51,91.45,92.17,87.83,84.75,80.00,71.30,73.45,78.26,1420,1420,1420,1420,1670,1670,1670,1747,66.30,34.00,-1,82,39.20,0,4.2
53,0,0,33.66,74.46,82.93,78.57,83.75,82.28,66.27,68.60,61.04,74.39,1420,1420,1420,1420,1670,1670,1670,1747,66.30,38.00,-1,82,39.20,0,4.2
56,0,0,33.76,73.48,81.25,80.18,81.98,79.65,66.07,62.39,54.21,79.82,1420,1420,1420,1420,1670,1670,1670,844,66.70,40.00,-1,82,39.20,0,4.2
56,0,0,33.76,77.34,89.77,80.00,76.25,90.59,67.86,65.88,62.96,84.71,1420,1420,1420,1420,1670,1670,1670,1747,66.30,39.00,-1,82,39.20,0,4.2
45,1,1,151.23,83.16,81.90,80.83,81.03,83.74,79.17,82.20,81.97,94.12,1804,1804,1804,1804,1766,1766,1766,2073,69.00,40.00,-1,82,39.20,0,4.2
45,1,1,151.23,92.87,91.36,91.03,93.59,96.10,98.70,88.75,91.03,93.59,1804,1804,1804,1804,1766,1766,1766,2073,69.40,36.00,-1,82,39.20,0,4.166
51,0,0,33.74,83.11,87.85,80.36,86.36,84.82,75.89,74.78,80.95,94.59,1804,1804,1804,1804,1766,1766,1766,2073,67.40,37.00,-1,82,39.20,0,4.166
51,0,0,33.74,87.84,90.91,91.67,88.37,92.22,85.23,81.61,84.71,88.76,1804,1804,1804,1804,1766,1766,1766,1747,69.80,44.00,-1,82,39.20,0,4.166
47,0,0,33.70,87.60,88.98,87.16,84.40,86.49,93.10,85.22,81.58,91.53,1420,1420,1420,1420,1766,1766,1766,1747,71.30,39.00,-1,82,39.20,0,4.166
47,0,0,33.70,80.50,81.25,70.51,75.00,71.43,80.00,80.49,91.36,95.06,1420,1420,1420,1420,1766,1766,1766,1747,70.20,41.00,-1,82,39.20,0,4.166
53,0,0,33.80,81.28,86.44,76.99,81.58,84.75,76.92,78.07,78.26,85.59,1804,1804,1804,1804,1670,1670,1670,1747,67.40,45.00,-1,82,39.20,0,4.174
53,0,0,33.80,64.62,71.79,61.25,63.29,70.00,56.47,55.29,55.56,84.71,1804,1804,1804,1804,1766,1766,1766,2073,66.70,48.00,-1,82,39.20,0,4.174
53,0,0,33.69,68.62,74.38,65.52,70.25,71.54,65.57,63.41,62.40,77.60,1420,1420,1420,1420,1766,1766,1766,1747,67.80,41.00,-1,82,39.20,0,4.174
53,0,0,33.69,60.07,67.95,50.70,54.79,61.64,64.00,52.00,58.23,67.11,1420,1420,1420,1420,1670,1670,1670,1747,64.30,36.00,-1,82,39.20,0,4.174
55,0,0,33.92,69.74,79.49,68.70,72.57,76.72,68.07,60.34,62.71,70.59,1420,1420,1420,1420,1670,1670,1670,1747,65.50,38.00,-1,82,39.20,0,4.174
55,0,0,33.92,67.29,68.00,67.53,68.75,70.13,58.54,58.54,68.67,76.83,1420,1420,1420,1420,1670,1670,1670,844,65.90,37.00,-1,82,39.20,0,4.174
58,0,0,33.67,62.38,63.03,57.80,58.49,60.91,56.78,54.31,61.74,86.21,1420,1420,1420,1420,1766,1766,1766,1747,66.70,37.00,-1,82,39.30,0,4.225
58,0,0,33.67,60.36,51.81,46.25,51.90,53.66,66.67,65.12,66.67,78.05,1420,1420,1420,1420,1670,1670,1670,1747,65.50,36.00,-1,82,39.30,0,4.225
56,0,0,33.64,52.18,49.15,39.22,43.93,47.27,59.84,55.93,53.33,64.66,1420,1420,1420,1420,1670,1670,1670,1747,64.00,39.00,-1,82,39.30,0,4.225
56,0,0,33.64,51.68,46.34,40.26,43.59,49.38,50.59,51.14,43.53,89.29,1804,1804,1804,1804,1670,1670,1670,1747,64.00,38.00,-1,82,39.30,0,4.225
48,1,0,50.48,55.51,48.65,37.76,49.54,50.00,64.10,50.00,52.14,89.47,1804,1804,1804,1804,1766,1766,1766,2073,65.90,37.00,-1,82,39.30,0,4.225
48,1,0,50.48,63.66,50.00,45.45,50.63,55.42,71.11,69.77,70.11,91.76,1804,1804,1804,1804,1766,1766,1766,1747,65.90,30.00,-1,82,39.30,0,4.231
56,0,0,33.62,53.10,44.55,47.17,46.73,46.79,64.71,53.98,46.22,71.19,1420,1420,1420,1420,1670,1670,1670,1747,63.60,34.00,-1,82,39.30,0,4.231
