FPS,JANK,BigJANK,Max FrameTime(ms),CPU(%),CPU0(%),CPU1(%),CPU2(%),CPU3(%),CPU4(%),CPU5(%),CPU6(%),CPU7(%),CPU0(MHz),CPU1(MHz),CPU2(MHz),CPU3(MHz),CPU4(MHz),CPU5(MHz),CPU6(MHz),CPU7(MHz),CPU(°C),GPU(%),GPU(KHz),Battery(%),Battery(°C),Battery(mA),Battery(volt)
60,0,0,16.88,37.90,20.78,27.63,36.14,34.12,44.05,32.50,29.11,72.62,1420,1420,1420,1420,1670,1670,1670,1747,54.30,28.00,-1,73,33.90,694,3.54
60,0,0,17.02,40.74,24.76,33.33,38.05,32.08,35.45,38.53,41.28,82.57,1420,1420,1420,1420,1670,1670,1670,1747,55.00,26.00,-1,73,33.90,642,3.54
60,0,0,17.02,39.24,23.17,32.18,33.71,30.59,38.82,37.21,34.52,80.46,1420,1420,1420,1420,1670,1670,1670,1747,53.10,29.00,-1,73,33.90,642,3.54
60,0,0,16.90,39.84,25.00,36.70,36.11,29.25,41.53,39.09,35.45,75.00,1420,1420,1420,1420,1670,1670,1670,1747,53.50,31.00,-1,73,33.90,642,3.54
60,0,0,16.90,32.43,15.85,24.05,26.51,25.00,34.12,35.63,31.40,70.59,1420,1420,1420,1420,1670,1670,1670,1516,52.70,30.00,-1,73,33.90,646,3.54
59,0,0,33.54,37.91,21.90,30.39,27.18,30.56,50.00,37.04,37.27,63.72,1420,1420,1420,1420,1766,1766,1766,844,53.10,30.00,-1,73,34.10,646,3.649
59,0,0,33.54,49.20,43.37,48.81,49.44,50.59,44.94,47.78,43.53,66.28,1420,1420,1420,1420,1670,1670,1670,1747,53.90,31.00,-1,73,34.10,646,3.649
59,0,0,16.90,41.48,30.56,37.50,36.79,35.78,32.41,36.28,36.52,86.24,1420,1420,1420,1420,1670,1670,1670,1747,53.50,31.00,-1,73,34.10,786,3.649
59,0,0,16.90,38.28,22.99,25.93,30.59,30.34,35.71,31.71,38.37,88.64,1420,1420,1420,1420,1670,1670,1670,1747,53.90,30.00,-1,73,34.10,786,3.649
59,0,0,16.92,39.37,22.12,28.85,30.84,32.14,35.71,34.78,40.00,89.91,1420,1420,1420,1420,1670,1670,1670,1747,53.90,32.00,-1,73,34.10,786,3.649
59,0,0,16.92,39.13,29.67,34.48,34.12,29.41,31.71,32.56,39.53,81.61,1420,1420,1420,1420,1670,1670,1670,1747,52.70,31.00,-1,73,34.10,640,3.649
60,0,0,16.85,36.14,26.72,25.71,21.57,27.93,38.94,29.09,34.23,83.64,1420,1420,1420,1420,1670,1670,1670,1747,53.90,31.00,-1,73,34.10,640,3.649
60,0,0,16.85,35.85,31.25,23.38,20.78,28.41,40.00,31.40,28.74,83.72,1420,1420,1420,1420,1670,1670,1670,1747,52.30,32.00,-1,73,34.10,640,3.649
59,0,0,16.93,37.67,32.50,31.78,25.93,29.36,27.10,28.44,36.04,88.29,1420,1420,1420,1420,1670,1670,1670,1747,53.50,33.00,-1,73,34.10,638,3.649
59,0,0,16.93,36.92,26.37,24.10,21.25,28.74,49.41,34.83,32.14,76.14,1420,1420,1420,1420,1670,1670,1670,1747,53.10,30.00,-1,73,34.10,638,3.649
59,0,0,33.59,40.44,33.61,33.33,29.91,32.14,39.82,36.07,32.43,85.09,1420,1420,1420,1420,1670,1670,1670,1747,53.50,32.00,-1,73,34.10,638,3.649
59,0,0,33.59,40.83,32.22,33.33,26.76,32.93,42.53,40.00,41.38,73.49,1420,1420,1420,1420,1670,1670,1670,1747,53.50,32.00,-1,73,34.10,649,3.649
59,0,0,16.85,37.07,31.36,25.71,25.24,28.45,35.65,30.09,35.14,84.07,1420,1420,1420,1420,1670,1670,1670,1747,53.50,32.00,-1,73,34.10,649,3.649
59,0,0,16.85,42.94,38.46,33.73,44.71,42.35,34.09,34.78,32.14,85.06,1420,1420,1420,1420,1670,1670,1670,1747,53.10,31.00,-1,73,34.10,649,3.649
60,0,0,16.87,37.39,29.31,27.10,33.65,31.48,31.86,31.86,28.18,85.71,1420,1420,1420,1420,1670,1670,1670,1747,53.10,29.00,-1,73,34.10,633,3.649
60,0,0,16.87,34.89,25.88,26.51,21.95,29.35,32.94,29.07,31.76,80.46,1420,1420,1420,1420,1766,1766,1766,1747,52.70,28.00,-1,73,34.10,633,3.649
59,0,0,33.61,36.04,30.51,25.00,28.70,32.46,38.05,29.36,27.52,74.11,1420,1420,1420,1420,1670,1670,1670,1747,52.30,28.00,-1,73,34.10,633,3.649
59,0,0,33.61,35.86,25.88,26.83,26.83,30.68,37.36,29.21,27.38,81.82,1420,1420,1420,1420,1670,1670,1670,1747,53.10,30.00,-1,73,34.10,629,3.649
59,0,0,16.86,40.67,36.75,36.54,34.82,33.64,42.34,44.07,32.11,63.64,1420,1420,1420,1420,1670,1670,1670,1747,52.30,28.00,-1,73,34.10,629,3.649
59,0,0,16.86,47.99,40.45,40.96,43.33,39.08,50.00,43.18,48.24,80.90,1420,1420,1420,1420,1670,1670,1670,1747,52.70,30.00,-1,73,34.10,629,3.649
59,0,0,16.94,44.84,41.18,41.23,40.52,43.22,38.26,38.14,35.90,80.70,1420,1420,1420,1420,1670,1670,1670,1747,53.50,32.00,-1,73,34.10,657,3.649
59,0,0,16.94,42.47,37.93,34.52,34.57,37.93,37.04,36.90,28.05,89.41,1420,1420,1420,1420,1670,1670,1670,1747,53.50,35.00,-1,73,34.10,657,3.649
57,0,0,33.62,52.68,47.41,47.01,48.70,49.58,51.28,48.25,47.79,80.34,1420,1420,1420,1420,1766,1766,1766,1747,54.60,35.00,-1,72,34.10,657,3.632
57,0,0,33.62,49.70,43.37,45.78,45.12,41.98,64.29,50.00,46.34,62.20,1420,1420,1420,1420,1766,1766,1766,2073,53.50,27.00,-1,72,34.10,705,3.632
57,0,0,33.57,48.18,43.24,40.74,41.28,53.51,63.89,49.56,45.28,49.09,1420,1420,1420,1420,1766,1766,1766,844,54.30,32.00,-1,72,34.10,705,3.632
57,0,0,33.57,45.60,36.05,42.53,44.21,43.33,54.65,47.73,45.35,50.56,1420,1420,1420,1420,1670,1670,1670,1747,53.50,36.00,-1,72,34.10,705,3.632
60,0,0,17.03,44.93,41.74,43.59,40.00,45.54,33.63,32.14,36.28,86.61,1420,1420,1420,1420,1670,1670,1670,1747,53.50,32.00,-1,72,34.10,678,3.632
60,0,0,17.03,42.96,37.08,41.38,38.55,41.57,33.33,35.71,35.71,81.93,1420,1420,1420,1420,1670,1670,1670,1747,52.70,32.00,-1,72,34.10,678,3.632
59,0,0,16.88,46.23,45.45,39.64,44.14,45.45,40.35,38.26,44.44,70.18,1420,1420,1420,1420,1670,1670,1670,1747,54.30,23.00,-1,72,34.10,678,3.632
59,0,0,16.88,48.29,44.19,44.71,42.86,44.05,68.97,52.44,46.34,44.83,1420,1420,1420,1420,1670,1670,1670,844,52.70,23.00,-1,72,34.10,659,3.632
52,0,0,151.13,43.40,42.11,42.20,43.12,47.32,41.12,32.74,34.55,63.06,1420,1420,1420,1420,1670,1670,1670,1747,52.70,22.00,-1,72,34.10,659,3.632
52,0,0,151.13,46.26,38.37,38.37,40.23,40.45,45.35,43.02,44.32,81.18,1420,1420,1420,1420,1670,1670,1670,1747,53.10,21.00,-1,72,34.10,659,3.632
59,0,0,16.92,51.19,48.74,48.72,46.15,45.38,53.04,44.83,50.00,73.68,1420,1420,1420,1420,1670,1670,1670,1747,54.30,29.00,-1,72,34.10,663,3.632
59,0,0,16.92,47.38,42.86,38.55,38.55,39.51,56.79,50.59,52.38,59.77,1420,1420,1420,1420,1670,1670,1670,1747,53.50,31.00,-1,72,34.10,663,3.632
57,0,0,33.90,46.02,36.36,36.28,35.71,41.38,51.89,50.44,54.63,61.06,1420,1420,1420,1420,1670,1670,1670,1747,54.60,38.00,-1,72,34.10,663,3.632
57,0,0,33.90,48.13,40.23,40.70,41.57,41.38,54.02,48.19,50.00,68.54,1420,1420,1420,1420,1670,1670,1670,1747,53.50,36.00,-1,72,34.10,961,3.632
58,0,0,33.57,49.67,45.54,45.61,43.48,44.07,62.61,52.25,47.71,54.39,1420,1420,1420,1420,1670,1670,1670,844,55.00,25.00,-1,72,34.10,961,3.632
58,0,0,33.57,53.02,45.88,46.07,47.73,50.00,56.32,48.78,50.60,80.68,1420,1420,1420,1420,1670,1670,1670,1747,54.30,25.00,-1,72,34.10,961,3.632
58,0,0,33.60,49.51,45.38,46.15,41.07,42.74,49.56,43.97,51.75,76.07,1420,1420,1420,1420,1670,1670,1670,844,53.90,35.00,-1,72,34.10,746,3.632
58,0,0,33.60,40.97,32.22,31.71,27.16,29.76,44.94,34.12,45.35,81.71,1420,1420,1420,1420,1670,1670,1670,1747,54.60,33.00,-1,72,34.10,746,3.632
60,0,0,17.00,46.56,38.39,44.07,40.74,41.23,44.25,37.38,42.61,83.78,1420,1420,1420,1420,1670,1670,1670,1747,54.30,33.00,-1,72,34.10,746,3.632
60,0,0,17.00,44.81,24.69,35.71,40.00,42.53,39.53,41.11,44.94,89.41,1420,1420,1420,1420,1670,1670,1670,844,53.50,33.00,-1,72,34.10,704,3.632
60,0,0,16.90,49.35,41.38,45.05,45.13,49.14,44.44,39.64,42.86,86.84,1420,1420,1420,1420,1670,1670,1670,1747,54.60,32.00,-1,72,34.10,704,3.632
60,0,0,16.90,47.49,36.47,44.19,45.56,47.06,41.38,38.46,39.77,85.23,1420,1420,1420,1420,1670,1670,1670,1747,53.90,37.00,-1,72,34.10,704,3.632
60,0,0,17.05,45.69,40.18,35.19,44.14,46.85,42.50,37.82,36.61,84.07,1420,1420,1420,1420,1670,1670,1670,1747,54.30,37.00,-1,72,34.20,666,3.56
60,0,0,17.05,45.10,36.71,38.55,40.66,41.86,39.29,39.77,44.19,77.65,1420,1420,1420,1420,1670,1670,1670,1747,53.90,36.00,-1,72,34.20,666,3.56
59,0,0,33.57,45.55,33.02,39.83,38.60,42.11,50.41,42.86,39.66,77.59,1420,1420,1420,1420,1670,1670,1670,1747,53.90,37.00,-1,72,34.20,666,3.56
59,0,0,33.57,45.97,34.57,38.55,41.67,42.68,44.05,42.53,36.59,86.75,1420,1420,1420,1420,1670,1670,1670,1747,53.90,35.00,-1,72,34.20,882,3.56
59,0,0,33.60,40.55,27.27,31.82,31.30,34.82,44.44,36.21,36.52,81.98,1420,1420,1420,1420,1670,1670,1670,1747,54.30,30.00,-1,72,34.20,882,3.56
59,0,0,33.60,45.83,35.29,40.70,37.93,47.13,45.45,40.91,41.76,79.31,1420,1420,1420,1420,1670,1670,1670,1747,53.90,30.00,-1,72,34.20,882,3.56
59,0,0,16.91,45.36,30.56,39.82,41.59,46.55,36.44,39.13,41.18,87.72,1420,1420,1420,1420,1670,1670,1670,1747,54.30,31.00,-1,72,34.20,655,3.56
59,0,0,16.91,46.87,37.65,37.50,47.25,45.35,43.82,41.49,38.20,81.61,1420,1420,1420,1420,1670,1670,1670,1747,53.10,27.00,-1,72,34.20,655,3.626
60,0,0,16.90,45.26,36.70,42.98,42.11,43.36,38.46,39.32,40.17,79.13,1420,1420,1420,1420,1670,1670,1670,1747,53.90,23.00,-1,72,34.20,655,3.626
60,0,0,16.90,45.93,36.90,44.32,43.18,46.67,37.08,35.23,40.23,83.91,1420,1420,1420,1420,1670,1670,1670,1747,53.90,25.00,-1,72,34.20,652,3.626
59,0,0,16.94,49.46,41.07,45.69,47.90,47.75,47.58,44.44,42.50,78.81,1420,1420,1420,1420,1670,1670,1670,1747,53.50,26.00,-1,72,34.20,652,3.626
59,0,0,16.94,45.43,32.50,36.25,42.53,41.98,48.31,45.98,42.70,70.37,1420,1420,1420,1420,1670,1670,1670,1747,53.10,27.00,-1,72,34.20,652,3.626
59,0,0,16.93,49.78,41.82,47.41,46.55,49.14,45.76,40.34,41.59,85.34,1420,1420,1420,1420,1670,1670,1670,1747,55.00,26.00,-1,72,34.20,772,3.626
59,0,0,16.93,49.50,42.70,43.18,43.68,45.78,50.00,50.60,50.57,68.89,1420,1420,1420,1420,1670,1670,1670,1747,54.30,27.00,-1,72,34.20,772,3.626
58,0,0,33.60,49.67,42.34,44.25,44.14,47.01,58.93,43.75,49.57,66.67,1420,1420,1420,1420,1670,1670,1670,1747,54.30,29.00,-1,72,34.20,772,3.626
58,0,0,33.60,49.58,36.59,44.57,43.18,42.05,46.24,47.73,47.78,88.37,1420,1420,1420,1420,1670,1670,1670,1747,54.60,30.00,-1,72,34.20,837,3.626
60,0,0,16.93,46.09,35.45,36.94,37.84,45.22,41.59,43.10,43.48,88.99,1420,1420,1420,1420,1670,1670,1670,1747,54.30,31.00,-1,72,34.20,837,3.626
60,0,0,16.93,50.36,40.74,44.05,50.00,52.33,45.56,40.91,43.18,82.95,1420,1420,1420,1420,1670,1670,1670,1747,54.30,35.00,-1,72,34.20,837,3.626
59,0,0,17.03,45.36,37.50,37.07,37.27,37.96,50.44,41.44,44.25,76.99,1420,1420,1420,1420,1670,1670,1670,1747,54.60,35.00,-1,72,34.20,1036,3.626
59,0,0,17.03,43.12,29.76,39.56,38.46,38.20,41.67,35.63,41.57,78.82,1420,1420,1420,1420,1670,1670,1670,1747,53.50,29.00,-1,72,34.20,1036,3.626
59,0,0,16.91,48.95,41.82,42.20,47.01,47.86,48.21,44.74,50.00,70.27,1420,1420,1420,1420,1670,1670,1670,1747,54.30,28.00,-1,72,34.20,1036,3.626
59,0,0,16.91,45.74,37.65,39.53,43.82,38.82,53.93,46.67,42.39,63.04,1420,1420,1420,1420,1670,1670,1670,1747,53.50,32.00,-1,72,34.20,682,3.626
60,0,0,16.98,46.11,40.91,42.06,41.82,42.48,39.13,41.59,40.52,80.53,1804,1804,1804,1804,1766,1766,1766,2073,55.80,29.00,-1,72,34.40,682,3.635
60,0,0,16.98,40.45,25.84,31.46,30.68,31.82,36.47,41.30,38.04,86.81,1420,1420,1420,1420,1670,1670,1670,1747,54.60,27.00,-1,72,34.40,682,3.635
58,0,0,33.66,47.33,42.11,46.09,47.01,47.32,38.79,40.71,36.44,81.58,1420,1420,1420,1420,1670,1670,1670,1747,53.90,28.00,-1,72,34.40,679,3.635
58,0,0,33.66,44.27,31.71,36.47,39.08,40.48,50.00,45.98,49.44,58.62,1420,1420,1420,1420,1670,1670,1670,1747,54.30,29.00,-1,72,34.40,679,3.635
58,0,0,33.65,41.66,27.93,34.21,36.28,33.33,41.59,40.35,41.44,76.32,1420,1420,1420,1420,1670,1670,1670,1747,53.10,30.00,-1,72,34.40,679,3.635
58,0,0,33.65,36.77,28.09,30.23,32.95,31.76,27.06,31.40,27.38,84.09,1420,1420,1420,1420,1670,1670,1670,1747,52.70,30.00,-1,72,34.40,636,3.635
56,1,0,50.37,42.79,26.17,37.93,38.79,40.83,42.74,37.50,35.96,83.04,1420,1420,1420,1420,1670,1670,1670,1747,53.90,30.00,-1,72,34.40,636,3.635
56,1,0,50.37,39.76,28.05,30.12,33.73,33.73,51.76,40.96,37.08,62.07,1420,1420,1420,1420,1670,1670,1670,1747,53.90,30.00,-1,72,34.40,636,3.635
59,0,0,33.59,44.30,34.51,41.88,39.32,41.23,46.85,41.07,30.70,79.65,1420,1420,1420,1420,1670,1670,1670,1747,53.50,30.00,-1,72,34.40,680,3.635
59,0,0,33.59,39.94,25.00,34.83,31.82,34.48,67.05,48.35,40.45,37.93,1420,1420,1420,1420,1766,1766,1766,1747,53.50,31.00,-1,72,34.40,680,3.635
56,0,0,33.62,41.90,34.86,31.90,33.33,31.62,50.41,39.50,38.60,74.78,1420,1420,1420,1420,1670,1670,1670,1305,53.90,30.00,-1,72,34.40,680,3.635
56,0,0,33.62,40.41,29.76,31.76,28.75,23.75,50.55,41.76,37.08,73.03,1420,1420,1420,1420,1670,1670,1670,1747,53.90,29.00,-1,72,34.40,744,3.635
60,0,0,16.95,39.51,28.83,27.10,28.97,30.97,47.41,38.39,36.52,76.11,1420,1420,1420,1420,1670,1670,1670,1401,53.90,31.00,-1,72,34.40,744,3.635
60,0,0,16.95,39.28,25.58,31.03,32.53,35.23,46.59,40.45,32.94,69.32,1420,1420,1420,1420,1670,1670,1670,1747,53.10,31.00,-1,72,34.40,744,3.635
58,0,0,33.60,41.72,33.03,36.61,32.08,36.28,42.11,37.93,35.59,78.95,1420,1420,1420,1420,1670,1670,1670,844,53.10,30.00,-1,72,34.40,685,3.635
58,0,0,33.60,41.12,28.57,33.33,36.78,35.96,38.89,35.23,35.87,83.91,1420,1420,1420,1420,1670,1670,1670,1747,53.50,30.00,-1,72,34.40,685,3.635
59,0,0,33.59,42.42,36.94,33.04,33.64,37.61,52.07,31.03,33.62,79.66,1420,1420,1420,1420,1670,1670,1670,1747,53.90,30.00,-1,72,34.40,685,3.635
59,0,0,33.59,41.88,36.78,30.86,32.10,35.71,46.15,37.78,36.47,76.14,1420,1420,1420,1420,1670,1670,1670,1747,53.50,30.00,-1,72,34.40,681,3.635
60,0,0,16.97,42.97,36.61,37.27,37.27,36.84,48.74,32.76,40.52,75.23,1420,1420,1420,1420,1670,1670,1670,1747,53.90,30.00,-1,72,34.40,681,3.635
60,0,0,16.97,43.95,34.52,39.76,39.02,43.96,39.76,34.52,34.88,84.88,1420,1420,1420,1420,1670,1670,1670,1747,53.10,31.00,-1,72,34.40,681,3.635
60,0,0,16.98,42.16,34.62,38.18,40.54,40.35,33.33,30.91,31.13,84.21,1420,1420,1420,1420,1670,1670,1670,1747,53.50,30.00,-1,72,34.40,847,3.635
60,0,0,16.98,35.56,25.84,25.00,24.05,25.00,37.08,32.56,30.00,85.39,1420,1420,1420,1420,1670,1670,1670,1747,53.10,30.00,-1,72,34.40,847,3.635
60,0,0,16.87,47.42,42.48,45.05,45.13,44.35,47.01,47.41,41.74,65.49,1420,1420,1420,1420,1670,1670,1670,844,53.50,30.00,-1,71,34.40,847,3.627
60,0,0,16.87,44.20,39.76,41.46,37.18,40.23,60.71,43.37,37.21,52.94,1804,1804,1804,1804,1766,1766,1766,2073,52.70,26.00,-1,71,34.40,644,3.627
56,0,0,33.62,41.28,35.71,41.59,33.33,34.23,49.12,35.96,35.96,64.86,1420,1420,1420,1420,1670,1670,1670,1516,53.10,26.00,-1,71,34.40,644,3.627
56,0,0,33.62,39.57,25.93,34.12,35.23,32.58,41.57,30.59,28.57,89.89,1420,1420,1420,1420,1670,1670,1670,1747,52.70,25.00,-1,71,34.40,644,3.627
59,0,0,16.83,38.17,28.04,29.63,30.28,30.00,43.59,34.21,37.82,68.75,1420,1420,1420,1420,1670,1670,1670,1747,53.50,27.00,-1,71,34.40,634,3.627
59,0,0,16.83,47.40,39.24,43.68,46.99,44.05,55.95,51.81,43.02,52.87,1420,1420,1420,1420,1670,1670,1670,1747,53.10,24.00,-1,71,34.40,634,3.627
59,0,0,17.00,46.37,42.34,42.48,43.75,37.61,53.57,32.14,44.25,73.21,1420,1420,1420,1420,1670,1670,1670,1747,54.30,28.00,-1,71,34.40,634,3.627
59,0,0,17.00,47.58,40.96,38.55,37.04,40.70,51.16,50.56,43.02,77.91,1516,1516,1516,1516,1766,1766,1766,2073,54.30,31.00,-1,71,34.40,870,3.627
58,0,0,33.71,45.81,36.70,39.82,33.94,36.94,43.48,43.97,44.83,85.47,1420,1420,1420,1420,1670,1670,1670,1747,54.60,38.00,-1,71,34.40,870,3.627
58,0,0,33.71,47.16,39.51,39.02,43.02,36.47,45.35,43.33,43.82,85.71,1420,1420,1420,1420,1766,1766,1766,2073,53.90,36.00,-1,71,34.40,870,3.627
57,0,0,33.62,49.44,40.19,41.96,42.06,42.86,60.34,51.30,54.24,60.68,1420,1420,1420,1420,1670,1670,1670,1747,53.90,41.00,-1,71,34.40,736,3.627
57,0,0,33.62,48.49,40.00,41.18,44.32,34.94,46.07,48.35,47.25,84.52,1420,1420,1420,1420,1670,1670,1670,1747,53.50,42.00,-1,71,34.40,736,3.627
60,0,0,16.86,45.15,37.04,42.61,42.73,37.39,37.72,42.98,40.52,81.58,1420,1420,1420,1420,1670,1670,1670,1747,54.30,42.00,-1,71,34.40,736,3.627
60,0,0,16.86,45.81,37.35,40.23,39.51,38.27,42.53,43.68,46.07,77.27,1420,1420,1420,1420,1670,1670,1670,1747,55.00,45.00,-1,71,34.40,779,3.627
59,0,0,16.94,50.05,40.19,46.90,46.96,47.37,43.48,45.30,46.49,83.93,1420,1420,1420,1420,1670,1670,1670,1747,55.00,43.00,-1,71,34.40,779,3.627
59,0,0,16.94,49.04,39.77,39.51,42.17,36.59,55.68,44.83,49.44,84.52,1420,1420,1420,1420,1670,1670,1670,1747,54.60,45.00,-1,71,34.40,779,3.627
59,0,0,16.91,46.73,39.82,44.83,42.45,42.61,54.78,37.50,40.54,70.80,1420,1420,1420,1420,1670,1670,1670,1516,54.30,43.00,-1,71,34.40,720,3.627
59,0,0,16.91,46.87,36.05,41.86,41.67,36.47,47.67,48.86,46.51,74.71,1420,1420,1420,1420,1670,1670,1670,844,54.30,42.00,-1,71,34.40,720,3.627
59,0,0,16.96,45.68,34.62,42.98,46.09,40.19,40.37,45.95,47.22,67.89,1420,1420,1420,1420,1670,1670,1670,1747,54.60,41.00,-1,71,34.40,720,3.627
59,0,0,16.96,45.24,36.14,42.05,46.59,40.22,44.58,46.59,42.53,62.07,1804,1804,1804,1804,1766,1766,1766,2073,55.80,41.00,-1,71,34.40,732,3.627
58,0,0,33.64,49.01,37.27,43.48,45.45,42.24,63.25,54.46,56.90,51.75,1804,1804,1804,1804,1766,1766,1766,2073,55.00,40.00,-1,71,34.40,732,3.627
58,0,0,33.64,44.56,32.53,40.00,46.67,37.21,45.88,45.98,35.71,68.18,1420,1420,1420,1420,1670,1670,1670,1747,53.90,45.00,-1,71,34.40,732,3.627
57,0,0,33.62,49.16,43.75,43.12,51.28,44.95,49.57,46.79,43.36,70.91,1420,1420,1420,1420,1670,1670,1670,1747,55.40,44.00,-1,71,34.50,675,3.622
57,0,0,33.62,45.66,35.90,38.10,47.73,46.51,44.19,38.20,34.18,76.47,1420,1420,1420,1420,1670,1670,1670,1747,54.30,42.00,-1,71,34.50,675,3.622
60,0,0,17.04,46.44,37.04,42.61,48.67,42.86,46.85,36.28,39.82,77.19,1420,1420,1420,1420,1670,1670,1670,1747,54.60,43.00,-1,71,34.50,675,3.622
60,0,0,17.04,44.22,34.94,38.82,45.88,36.14,42.53,42.05,41.86,71.26,1420,1420,1420,1420,1670,1670,1670,1747,55.00,45.00,-1,71,34.50,762,3.622
59,0,0,33.58,46.68,39.09,41.28,48.70,41.96,59.09,42.20,42.34,59.46,1420,1420,1420,1420,1670,1670,1670,1747,55.40,45.00,-1,71,34.50,762,3.622
59,0,0,33.58,45.64,34.15,39.02,48.24,38.10,50.00,43.37,39.08,71.43,1420,1420,1420,1420,1670,1670,1670,1747,55.00,40.00,-1,71,34.50,762,3.622
58,0,0,33.59,46.75,38.18,41.53,46.55,41.07,57.89,43.36,42.11,61.61,1420,1420,1420,1420,1766,1766,1766,844,54.30,39.00,-1,71,34.50,845,3.622
58,0,0,33.59,46.93,37.80,45.56,48.31,41.86,45.35,45.24,43.53,70.93,1420,1420,1420,1420,1670,1670,1670,1747,54.60,37.00,-1,71,34.50,845,3.622
60,0,0,17.01,45.01,28.70,37.84,47.06,42.86,46.90,36.28,40.00,79.65,1420,1420,1420,1420,1670,1670,1670,1747,55.00,41.00,-1,71,34.50,845,3.622
60,0,0,17.01,46.06,34.18,42.86,43.53,37.35,49.41,40.48,40.70,79.27,1420,1420,1420,1420,1670,1670,1670,1747,55.00,43.00,-1,71,34.50,675,3.622
58,0,0,33.61,49.06,41.67,43.59,44.44,43.36,48.65,41.96,44.25,80.51,1420,1420,1420,1420,1670,1670,1670,1747,55.00,44.00,-1,71,34.50,675,3.622
58,0,0,33.61,49.85,43.90,42.17,50.56,40.70,61.11,50.56,50.00,61.18,1420,1420,1420,1420,1670,1670,1670,1747,55.80,42.00,-1,71,34.50,675,3.622
59,0,0,17.08,48.54,32.69,45.05,44.95,39.09,52.63,47.37,46.90,76.99,1420,1420,1420,1420,1670,1670,1670,1747,54.60,41.00,-1,71,34.50,762,3.622
59,0,0,17.08,48.23,35.80,37.93,44.94,42.39,53.33,48.91,56.67,64.84,1420,1420,1420,1420,1670,1670,1670,1747,55.40,40.00,-1,71,34.50,762,3.622
58,0,0,33.66,49.62,36.11,47.41,45.76,40.00,51.69,45.69,52.54,77.78,1804,1804,1804,1804,1766,1766,1766,2073,56.60,41.00,-1,71,34.50,762,3.622
58,0,0,33.66,50.54,32.00,43.53,45.12,40.70,55.56,52.94,47.50,86.59,1420,1420,1420,1420,1670,1670,1670,1747,55.40,44.00,-1,71,34.50,717,3.622
57,0,0,33.61,52.88,54.87,47.46,46.49,45.61,58.26,54.87,56.78,57.39,1420,1420,1420,1420,1670,1670,1670,1747,55.40,46.00,-1,71,34.50,717,3.622
57,0,0,33.61,48.51,41.98,39.02,43.37,40.48,57.65,52.94,56.47,55.81,1420,1420,1420,1420,1670,1670,1670,844,54.60,43.00,-1,71,34.50,717,3.622
59,0,0,33.59,51.65,45.05,40.91,44.55,39.64,64.17,52.14,45.61,78.45,1420,1420,1420,1420,1766,1766,1766,1747,57.40,43.00,-1,71,34.50,749,3.622
59,0,0,33.59,49.28,32.50,42.70,46.67,38.55,52.27,48.19,48.31,81.40,1420,1420,1420,1420,1670,1670,1670,1747,55.40,38.00,-1,71,34.50,749,3.622
59,0,0,33.75,46.52,35.85,39.09,45.61,37.50,55.36,56.14,60.00,43.36,1420,1420,1420,1420,1670,1670,1670,844,55.00,43.00,-1,71,34.50,749,3.622
59,0,0,33.75,45.99,32.93,38.37,42.39,37.21,57.14,50.55,38.64,69.32,1420,1420,1420,1420,1670,1670,1670,1747,55.00,46.00,-1,71,34.50,763,3.622
60,0,0,17.02,50.38,44.14,46.96,47.83,44.64,49.15,45.30,48.21,76.72,1420,1420,1420,1420,1670,1670,1670,1747,55.00,43.00,-1,71,34.60,763,3.603
60,0,0,17.02,47.76,38.27,42.70,46.74,38.37,40.48,40.23,48.86,86.90,1420,1420,1420,1420,1670,1670,1670,1747,55.40,43.00,-1,71,34.60,763,3.603
60,0,0,16.93,47.16,40.71,42.11,44.25,40.35,43.52,43.36,43.48,79.82,1420,1420,1420,1420,1670,1670,1670,1747,55.00,44.00,-1,71,34.60,729,3.603
60,0,0,16.93,45.62,37.04,42.05,43.37,35.80,33.33,40.91,42.86,87.50,1420,1420,1420,1420,1670,1670,1670,1747,55.00,43.00,-1,71,34.60,729,3.603
60,0,0,16.92,45.58,39.45,41.96,42.61,38.60,42.98,40.54,38.74,80.70,1420,1420,1420,1420,1670,1670,1670,1747,55.00,44.00,-1,71,34.60,729,3.603
60,0,0,16.92,43.50,31.33,36.05,40.00,37.93,41.18,40.23,39.08,80.46,1420,1420,1420,1420,1670,1670,1670,1747,54.60,44.00,-1,71,34.60,736,3.603
60,0,0,16.90,46.79,37.14,48.21,45.22,41.44,45.54,37.84,44.25,75.68,1420,1420,1420,1420,1670,1670,1670,1747,55.00,44.00,-1,71,34.60,736,3.603
60,0,0,16.90,50.58,41.67,44.58,44.58,54.95,45.05,47.67,39.76,82.95,1420,1420,1420,1420,1670,1670,1670,1747,56.60,44.00,-1,71,34.60,736,3.603
60,0,0,17.04,45.75,33.02,38.89,42.34,41.53,43.12,44.55,40.37,80.73,1420,1420,1420,1420,1670,1670,1670,1747,54.60,45.00,-1,71,34.60,706,3.603
60,0,0,17.04,43.80,40.00,40.70,40.23,34.12,46.59,36.78,35.71,80.46,1420,1420,1420,1420,1670,1670,1670,1747,54.30,43.00,-1,71,34.60,706,3.603
60,0,0,16.85,46.50,39.64,38.32,43.86,45.45,44.35,41.03,39.13,76.72,1420,1420,1420,1420,1670,1670,1670,1747,54.30,42.00,-1,71,34.60,706,3.603
